id,host_name,latitude,longitude,room_type,accommodates,bedrooms,beds,price,number_of_reviews,review_scores_rating,region_parent_name
45839092,“Exquisite Holiday Homes”,51.7,-8.5643,Entire home/apt,16,6,7,$457.00,0,,Cork County Council
23560978,Noel,54.95785,-7.45678,Private room,2,,0,$75.00,3,100,Donegal County Council
17841472,Frank Superhost,54.54948,-7.83118,Entire home/apt,4,2,2,$131.00,243,100,Donegal County Council
23215448,Marion,51.60625,-9.59867,Private room,2,1,1,$26.00,76,95,Cork County Council
28805420,“Exquisite Holiday Homes”,51.68925,-8.55654,Entire home/apt,16,6,19,$457.00,79,95,Cork County Council
41759600,Kelsey & Keith,55.07386,-7.50014,Entire home/apt,4,,2,$150.00,38,97,Donegal County Council
15129922,Marie,51.736,-8.58689,Entire home/apt,2,1,2,$100.00,10,100,Cork County Council
19170223,James,55.09178,-7.4757,Entire home/apt,5,3,3,$100.00,28,93,Donegal County Council
44017439,John,52.6016,-9.70978,Entire home/apt,5,3,3,$100.00,11,100,Clare County Council
23493137,Clare,55.17859,-7.93076,Entire home/apt,6,3,4,$117.00,34,99,Donegal County Council
24052206,Elaine,53.25904,-9.07498,Entire home/apt,5,1,1,$61.00,2,100,Galway City Council
44573121,Corporate Lets,51.71371,-8.51635,Entire home/apt,2,,1,$130.00,3,100,Cork County Council
19527142,Ray,52.5978,-9.77745,Entire home/apt,6,3,4,$100.00,5,95,Clare County Council
1959268,Irish Landmark Trust,52.56102,-9.93131,Entire home/apt,5,3,4,$211.00,3,100,Clare County Council
38046698,Mari,51.6568,-8.60012,Entire home/apt,5,2,3,$130.00,9,100,Cork County Council
28398117,Marty,52.67595,-9.64739,Entire home/apt,4,2,2,$38.00,19,96,Clare County Council
27119180,Joanne,52.74672,-9.55511,Entire home/apt,6,3,3,$100.00,9,91,Clare County Council
24333208,Louise,51.84979,-8.29012,Entire home/apt,13,6,8,$199.00,53,87,Cork County Council
32518980,Penny,51.70434,-8.50398,Entire home/apt,4,2,3,$193.00,4,95,Cork County Council
24515584,Sheena,52.19341,-6.82177,Entire home/apt,16,6,17,$385.00,35,99,Wexford County Council
33901405,Valeria,52.67798,-9.63398,Private room,2,1,1,$60.00,19,99,Clare County Council
4584303,Caroline,51.70645,-8.52722,Entire home/apt,5,3,3,$105.00,24,97,Cork County Council
19861040,Alicia And Alec,52.16644,-7.15066,Private room,3,2,2,$90.00,7,97,Waterford City And County Council
24531271,Carlingford,54.05133,-6.19189,Entire home/apt,5,1,3,$132.00,3,93,Louth County Council
7197011,Chris,51.74479,-9.41706,Entire home/apt,3,1,2,$50.00,51,96,Cork County Council
33822230,Lorraine,53.78276,-9.59479,Entire home/apt,6,2,3,$140.00,22,100,Mayo County Council
34568713,Ciaran,54.28005,-7.20636,Entire home/apt,6,4,4,$90.00,14,100,Monaghan County Council
18915121,John,51.95117,-7.72172,Private room,2,3,4,$39.00,23,96,Waterford City And County Council
28117826,Teresa,52.0423,-7.6048,Private room,2,1,1,$55.00,19,100,Waterford City And County Council
15596895,Goren,51.75266,-9.53449,Entire home/apt,6,3,4,$110.00,143,93,Cork County Council
18502813,Ute,51.72903,-9.50614,Entire home/apt,3,3,0,$52.00,59,96,Cork County Council
18608624,Joe,52.04844649,-7.580539386,Private room,2,1,1,$120.00,0,,Waterford City And County Council
35370819,Teahans,52.11473,-9.90316,Private room,2,1,1,$102.00,5,100,Kerry County Council
43591254,"Cottages,Com",54.48061,-8.09204,Entire home/apt,6,3,3,$112.00,0,,Donegal County Council
43763559,Grace,55.00707,-7.32108,Entire home/apt,2,1,1,$96.00,10,100,Donegal County Council
2620198,Angie & David,51.51188,-9.39803,Entire home/apt,7,4,5,$110.00,27,98,Cork County Council
44000792,Caitlin,54.83953,-8.45526,Entire home/apt,6,3,5,$160.00,6,100,Donegal County Council
44038457,Gunta,54.33476,-6.8303,Entire home/apt,4,2,3,$66.00,28,100,Monaghan County Council
44188433,Mary,51.86645,-9.63044,Entire home/apt,6,3,4,$250.00,7,100,Kerry County Council
44226385,David,53.11897,-9.66724,Private room,6,1,6,$169.00,2,100,Galway County Council
44546488,Claire,52.22293,-6.93532,Private room,4,2,2,$80.00,2,100,Wexford County Council
21801072,Eldar,53.32497,-6.33101,Entire home/apt,2,2,2,$65.00,0,,Dublin City Council
28041519,Aisling,52.04644,-7.57124,Private room,3,1,2,$42.00,4,100,Waterford City And County Council
6616013,Gertie & Pat,52.12251,-7.75719,Private room,2,1,0,$105.00,25,100,Waterford City And County Council
31197130,Emma,51.98003,-7.80238,Private room,2,1,1,$32.00,1,100,Waterford City And County Council
44535007,Catherine,52.11061,-7.51869,Private room,2,1,1,$75.00,10,98,Waterford City And County Council
33492285,Nicola,52.08913,-7.62415,Entire home/apt,4,2,2,$120.00,16,98,Waterford City And County Council
43894339,Caroline,51.55948,-9.45903,Private room,4,2,3,$120.00,4,100,Cork County Council
6774256,Emma,51.99227,-7.8367,Private room,2,1,0,$50.00,64,99,Waterford City And County Council
46617399,Alet,51.67955,-9.93763,Entire home/apt,4,2,4,$95.00,0,,Cork County Council
20780307,Michelle,53.34618,-6.34741,Private room,2,1,1,$47.00,66,99,Dublin City Council
45653419,Edwina,53.34617,-6.34791,Entire home/apt,2,1,1,$53.00,0,,Dublin City Council
16785670,Mary,51.69396,-9.9098,Entire home/apt,8,4,4,$100.00,104,97,Cork County Council
16437324,Shane,53.34118,-6.2284,Entire home/apt,6,3,3,$175.00,0,,Dublin City Council
43894881,Norma,52.09545,-7.6039,Entire home/apt,7,4,5,$190.00,22,99,Waterford City And County Council
44161342,Sherri,51.49478,-9.71101,Entire home/apt,6,3,4,$120.00,5,100,Cork County Council
23964804,Sara,52.08847,-7.61556,Entire home/apt,2,1,1,$43.00,27,99,Waterford City And County Council
37325646,Susan,52.08949,-7.61796,Entire home/apt,3,2,2,$90.00,26,93,Waterford City And County Council
20369791,Eleanor,53.33992,-6.26551,Entire home/apt,2,1,1,$97.00,86,94,Dublin City Council
20500883,Hanna,51.66554,-9.85662,Entire home/apt,5,2,3,$90.00,90,99,Cork County Council
6369845,Mubarak,53.33797,-6.2609,Private room,2,1,1,$90.00,0,,Dublin City Council
6027743,Paul,53.33902,-6.2403,Entire home/apt,4,1,2,$71.00,275,91,Dublin City Council
29279999,Nelson,51.9098,-8.41912,Private room,2,1,1,$40.00,7,100,Cork City Council
12848822,Marie,51.90585,-8.43924,Private room,2,1,1,$50.00,439,99,Cork City Council
45679541,Elka,51.6962,-9.2976,Entire home/apt,10,4,7,$310.00,2,100,Cork County Council
46909300,David,51.90537,-8.4801,Entire home/apt,8,3,8,$105.00,1,80,Cork City Council
34381279,Kieran,53.34325,-6.22128,Private room,2,2,1,$111.00,0,,Dublin City Council
45272102,Noreen,51.74722,-9.38956,Private room,2,1,1,$93.00,1,100,Cork County Council
16595206,Maree,51.68756,-9.94463,Entire home/apt,2,1,1,$50.00,63,99,Cork County Council
43565502,Capital Dock,53.34475,-6.23109,Entire home/apt,2,2,2,$153.00,0,,Dublin City Council
46509898,John,53.34048,-6.23192,Private room,1,1,1,$42.00,0,,Dublin City Council
11211533,Lex,53.33588,-6.26736,Entire home/apt,4,1,3,$123.00,81,98,Dublin City Council
45174399,John,51.93792,-8.56291,Entire home/apt,6,3,3,$180.00,1,100,Cork City Council
40606729,ScholarLee,51.88882,-8.49246,Private room,2,1,1,$74.00,0,,Cork City Council
17253971,Chris & Mary,51.73695,-9.56252,Private room,2,1,1,$30.00,20,95,Cork County Council
38745851,Mary-Louise,51.88177,-8.5148,Private room,2,1,1,$50.00,14,99,Cork City Council
14121779,Ann Maria,51.88626,-8.50669,Private room,2,1,1,$70.00,38,98,Cork City Council
10647116,Andrea,53.33512,-6.26533,Entire home/apt,4,2,3,$156.00,102,95,Dublin City Council
31462964,Leo,51.74926,-9.55283,Private room,2,1,1,$46.00,2,100,Cork County Council
22710090,David,53.33444,-6.26901,Entire home/apt,6,2,2,$299.00,32,100,Dublin City Council
32812736,Rafael,53.33278,-6.26817,Entire home/apt,5,1,3,$40.00,51,84,Dublin City Council
45628905,Geraldine,51.89256,-8.43512,Private room,1,1,1,$25.00,6,100,Cork City Council
36433572,Mike,51.54614,-9.41196,Entire home/apt,5,2,3,$140.00,14,100,Cork County Council
604441,David,51.89073,-8.45237,Private room,3,2,2,$100.00,118,96,Cork City Council
41497770,Hanaa,53.34303,-6.26453,Private room,2,1,0,$70.00,0,,Dublin City Council
22275562,Anne,51.87087,-8.38007,Private room,1,1,1,$30.00,23,100,Cork City Council
44373161,Trident Holiday Homes,51.49631,-9.43933,Entire home/apt,7,3,4,$336.00,0,,Cork County Council
21407225,Martin,53.34567,-6.26476,Private room,2,1,1,$210.00,0,,Dublin City Council
44373162,Trident Holiday Homes,51.49409,-9.43857,Entire home/apt,4,2,3,$253.00,0,,Cork County Council
35021413,Karolyn,51.88705,-8.42365,Private room,2,1,1,$120.00,1,100,Cork City Council
6952685,Martin & Brid,51.74472,-9.51569,Private room,2,1,1,$40.00,208,96,Cork County Council
19064459,Mark,54.03821,-6.17713,Entire home/apt,16,4,16,$421.00,16,91,Louth County Council
22723674,Seamus,54.03926,-6.18914,Entire home/apt,6,3,6,$191.00,19,100,Louth County Council
44205576,Rua,53.99947,-6.26532,Entire home/apt,5,3,4,$250.00,1,80,Louth County Council
46256549,Zanzibar,53.34585,-6.26317,Entire home/apt,2,1,1,$148.00,0,,Dublin City Council
1550394,Luke,53.34559,-6.26724,Entire home/apt,4,2,2,$188.00,255,93,Dublin City Council
10572695,Elena,53.34146,-6.24942,Private room,2,1,1,$51.00,23,97,Dublin City Council
10935302,Audrey,51.74903,-9.55344,Private room,5,1,1,$34.00,7,89,Cork County Council
23281477,Aisling,53.33748,-6.24172,Entire home/apt,4,2,3,$80.00,40,91,Dublin City Council
36599372,Kevin,54.03841,-6.17578,Entire home/apt,12,3,7,$93.00,0,,Louth County Council
4756469,Jacqueline,51.54651,-9.63892,Entire home/apt,2,,1,$61.00,107,99,Cork County Council
26484488,Rachel,54.02854,-6.18641,Entire home/apt,6,3,3,$197.00,11,100,Louth County Council
45137208,Aisling,54.03831,-6.17753,Entire home/apt,10,2,10,$300.00,1,40,Louth County Council
44193833,Tommaso,53.34264,-6.2351,Private room,2,1,1,$55.00,2,100,Dublin City Council
2718333,Betty,51.51678,-9.54915,Private room,2,1,1,$50.00,49,98,Cork County Council
315698,Tracey,53.3398,-6.2266,Private room,2,1,1,$69.00,240,94,Dublin City Council
35577845,Elo,53.34407,-6.22898,Private room,1,1,1,$45.00,35,93,Dublin City Council
28601052,Jurgita,54.0006,-6.41598,Private room,1,1,1,$55.00,4,100,Louth County Council
27136294,Caitriona,51.52629,-9.54585,Private room,2,1,2,$80.00,1,80,Cork County Council
367423,Mary,51.6075,-9.61599,Entire home/apt,8,4,5,$80.00,22,98,Cork County Council
28405269,Mark & Niki,54.02494,-6.19121,Entire home/apt,2,1,1,$90.00,48,100,Louth County Council
6763724,Catherine,53.34121,-6.23507,Entire home/apt,2,1,1,$115.00,139,98,Dublin City Council
28830215,Loretta,53.97658,-7.64503,Private room,16,7,11,$70.00,0,,Leitrim County Council
3604440,Dave,53.34231,-6.2359,Entire home/apt,6,3,3,$317.00,123,97,Dublin City Council
25504427,Domhnall,53.34169,-6.21585,Private room,3,2,2,$100.00,7,74,Dublin City Council
23143645,John,53.34352,-6.23424,Entire home/apt,3,1,2,$140.00,38,94,Dublin City Council
32915452,Alexis,53.34103,-6.23023,Private room,2,1,1,$120.00,10,94,Dublin City Council
21434018,Paddy,54.00764,-6.40696,Entire home/apt,4,2,2,$85.00,68,99,Louth County Council
30564746,Mary,54.00546,-7.64705,Entire home/apt,6,3,4,$180.00,0,,Leitrim County Council
29246899,Celina,54.01915,-6.41993,Private room,2,1,1,$25.00,50,96,Louth County Council
6525086,Michael & Fidelma,53.25812,-8.94306,Private room,3,1,2,$109.00,6,97,Galway County Council
34277908,Pierre-François,53.33408,-6.27244,Private room,2,1,1,$80.00,1,100,Dublin City Council
21714190,Brian,54.06295,-7.81726,Entire home/apt,6,4,6,$98.00,1,100,Leitrim County Council
36132141,Briona,53.34598,-6.24845,Private room,2,1,1,$80.00,4,60,Dublin City Council
5837009,Terri,54.05032,-7.80275,Entire home/apt,4,3,3,$79.00,44,93,Leitrim County Council
7578630,Gillian,53.51183,-10.06674,Entire home/apt,2,1,1,$69.00,146,97,Galway County Council
46389367,TravelNest,54.30744,-8.09637,Entire home/apt,2,1,1,$81.00,0,,Leitrim County Council
2968576,Linda,54.46624,-8.36013,Private room,2,1,1,$65.00,33,99,Leitrim County Council
8358007,Marcia,52.14777,-6.99207,Entire home/apt,6,4,6,$203.00,62,95,Waterford City And County Council
35511291,Megan,53.34652,-6.25411,Entire home/apt,2,1,1,$159.00,4,100,Dublin City Council
